year,seriousviolent,injury,treatment,vicservices,locationr
2017,3,0,0.0,2.0,3
2017,1,0,0.0,2.0,2
2017,1,1,2.0,1.0,1
2017,1,0,0.0,2.0,4
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,1.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,1,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,1,1,1.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,1
2017,3,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,2,0,0.0,1.0,1
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,1,1.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,2
2017,1,0,0.0,2.0,1
2017,1,1,1.0,2.0,2
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,4
2017,2,1,1.0,2.0,4
2017,2,0,0.0,2.0,4
2017,1,0,0.0,2.0,1
2017,1,1,2.0,2.0,1
2017,1,0,0.0,1.0,1
2017,2,1,2.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,1,1.0,2.0,3
2017,1,0,0.0,1.0,4
2017,1,0,0.0,1.0,4
2017,1,0,0.0,2.0,5
2017,1,0,0.0,2.0,1
2017,2,1,2.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,2
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,1,1,1.0,2.0,2
2017,2,0,0.0,2.0,5
2017,1,0,0.0,1.0,1
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,1
2017,2,0,0.0,,1
2017,2,0,0.0,,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,1.0,1
2017,2,1,1.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,1,1.0,1.0,5
2017,2,1,1.0,1.0,5
2017,1,0,0.0,2.0,1
2017,1,1,2.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,1,2.0,2.0,1
2017,1,1,1.0,2.0,1
2017,1,0,0.0,2.0,5
2017,1,0,0.0,2.0,5
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,4
2017,2,1,1.0,2.0,1
2017,1,1,1.0,2.0,1
2017,1,1,1.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,2
2017,1,1,1.0,2.0,1
2017,1,1,2.0,2.0,3
2017,1,0,0.0,2.0,5
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,1,0,0.0,1.0,3
2017,2,1,2.0,1.0,5
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,1,0,0.0,2.0,2
2017,1,1,1.0,2.0,2
2017,2,1,1.0,2.0,2
2017,2,1,1.0,2.0,2
2017,1,0,0.0,2.0,3
2017,2,1,1.0,2.0,3
2017,2,1,1.0,1.0,2
2017,2,0,0.0,1.0,2
2017,1,1,2.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,1,1,1.0,2.0,2
2017,1,0,0.0,1.0,3
2017,1,0,0.0,1.0,3
2017,1,1,1.0,2.0,1
2017,1,1,1.0,2.0,1
2017,2,0,0.0,1.0,4
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,1,1.0,1.0,5
2017,2,1,1.0,2.0,3
2017,1,1,2.0,2.0,4
2017,2,0,0.0,2.0,3
2017,2,1,1.0,2.0,1
2017,2,1,2.0,2.0,1
2017,2,1,2.0,2.0,1
2017,1,1,1.0,,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,2
2017,2,0,0.0,2.0,3
2017,1,1,1.0,2.0,1
2017,1,0,0.0,1.0,3
2017,1,0,0.0,1.0,3
2017,1,0,0.0,2.0,5
2017,1,1,1.0,2.0,3
2017,1,1,1.0,2.0,3
2017,2,1,1.0,2.0,2
2017,1,0,0.0,2.0,5
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,1,2.0,2.0,4
2017,1,1,2.0,1.0,1
2017,2,0,0.0,2.0,2
2017,1,0,0.0,2.0,3
2017,1,1,2.0,1.0,4
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,2
2017,3,0,0.0,1.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,1,2.0,2.0,1
2017,2,0,0.0,2.0,4
2017,1,0,0.0,2.0,5
2017,2,0,0.0,,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,1,0,0.0,1.0,2
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,5
2017,2,1,2.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,2
2017,2,1,2.0,2.0,4
2017,1,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,2,1,1.0,2.0,5
2017,1,0,0.0,2.0,3
2017,3,0,0.0,2.0,3
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,5
2017,1,1,2.0,1.0,1
2017,1,1,2.0,2.0,1
2017,2,0,0.0,2.0,5
2017,2,0,0.0,,1
2017,2,0,0.0,2.0,1
2017,1,1,2.0,2.0,3
2017,1,1,1.0,2.0,1
2017,2,1,2.0,2.0,3
2017,2,0,0.0,1.0,1
2017,2,0,0.0,1.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,2,1,1.0,1.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,1
2017,1,1,1.0,2.0,3
2017,2,1,1.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,4
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,1,0,0.0,2.0,2
2017,1,0,0.0,2.0,1
2017,2,1,1.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,1,1.0,2.0,1
2017,2,1,1.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,1,1.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,1,0,0.0,1.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,1,1,2.0,2.0,3
2017,1,1,2.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,5
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,2
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,1,1,2.0,1.0,5
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,1,1.0,2.0,2
2017,1,0,0.0,1.0,1
2017,1,0,0.0,2.0,3
2017,3,0,0.0,2.0,3
2017,1,1,1.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,4
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,1,1,1.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,1,2.0,2.0,3
2017,1,1,1.0,1.0,2
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,4
2017,1,0,0.0,2.0,3
2017,2,1,1.0,2.0,1
2017,1,0,0.0,1.0,5
2017,1,0,0.0,2.0,2
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,1.0,3
2017,1,0,0.0,2.0,3
2017,1,1,1.0,2.0,4
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,3
2017,3,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,1,1.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,1,1.0,1.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,2
2017,2,0,0.0,2.0,1
2017,1,1,1.0,2.0,5
2017,1,0,0.0,2.0,3
2017,1,1,2.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,4
2017,2,1,1.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,1,1,2.0,2.0,1
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,1,1.0,2.0,3
2017,1,1,1.0,2.0,2
2017,2,0,0.0,2.0,1
2017,2,1,2.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,5
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,2,1,2.0,1.0,1
2017,3,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,2
2017,2,1,1.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,1,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,2
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,1.0,1
2017,1,1,2.0,1.0,1
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,4
2017,2,1,2.0,2.0,1
2017,2,1,2.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,1,2.0,2.0,1
2017,2,0,0.0,2.0,4
2017,1,1,2.0,2.0,3
2017,2,1,2.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,2
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,1.0,3
2017,2,0,0.0,1.0,3
2017,2,0,0.0,1.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,1.0,1
2017,1,1,1.0,2.0,2
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,2
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,1,1,2.0,2.0,3
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,5
2017,2,1,1.0,2.0,3
2017,2,0,0.0,2.0,5
2017,3,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,2
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,1,1.0,1.0,3
2017,2,0,0.0,1.0,4
2017,2,1,2.0,2.0,3
2017,1,1,1.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,1,2.0,1.0,3
2017,1,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,1,1,2.0,2.0,1
2017,1,1,2.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,1,0,0.0,2.0,2
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,2,1,1.0,2.0,5
2017,2,0,0.0,2.0,2
2017,3,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,1,2.0,2.0,2
2017,2,1,1.0,2.0,2
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,1,1,2.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,1,1.0,2.0,1
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,1,1,1.0,2.0,2
2017,1,1,2.0,,2
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,3
2017,2,1,1.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,1,1.0,2.0,1
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,3
2017,2,1,1.0,2.0,1
2017,1,1,1.0,2.0,1
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,1,1.0,2.0,3
2017,2,1,2.0,2.0,1
2017,2,1,2.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,2,1,1.0,2.0,4
2017,2,0,0.0,2.0,4
2017,2,1,2.0,1.0,4
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,1,1.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,3,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,1,0,0.0,2.0,2
2017,1,0,0.0,2.0,2
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,1
2017,1,1,2.0,1.0,1
2017,1,1,1.0,1.0,1
2017,1,1,1.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,1,2.0,2.0,1
2017,2,0,0.0,2.0,4
2017,1,0,0.0,2.0,2
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,3
2017,1,1,2.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,2,0,0.0,1.0,2
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,1.0,1
2017,1,0,0.0,2.0,5
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,4
2017,1,1,1.0,2.0,1
2017,1,1,2.0,2.0,1
2017,2,1,2.0,1.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,0,0.0,1.0,3
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,1,1.0,2.0,3
2017,1,1,2.0,2.0,3
2017,3,0,0.0,2.0,3
2017,2,0,0.0,1.0,1
2017,1,0,0.0,2.0,2
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,1,0,0.0,1.0,5
2017,1,0,0.0,2.0,2
2017,1,0,0.0,2.0,2
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,1,1.0,2.0,5
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,1
2017,2,1,1.0,2.0,1
2017,2,1,1.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,3,0,0.0,2.0,3
2017,2,1,1.0,2.0,2
2017,1,0,0.0,2.0,2
2017,1,1,2.0,2.0,3
2017,1,1,2.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,1,1,2.0,2.0,3
2017,1,0,0.0,2.0,4
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,1,1,1.0,2.0,3
2017,2,0,0.0,2.0,3
2017,1,1,1.0,2.0,3
2017,1,0,0.0,2.0,5
2017,2,1,1.0,2.0,3
2017,1,1,1.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,5
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,1,0,0.0,2.0,1
2017,1,0,0.0,2.0,2
2017,2,1,2.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,3,0,0.0,2.0,3
2017,1,0,0.0,2.0,5
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,2
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,1,0,0.0,2.0,1
2017,1,0,0.0,1.0,1
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,1,1,2.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,1.0,3
2017,2,0,0.0,1.0,2
2017,1,0,0.0,2.0,1
2017,2,1,1.0,2.0,4
2017,1,1,1.0,2.0,1
2017,2,1,1.0,2.0,1
2017,3,0,0.0,2.0,1
2017,3,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,2
2017,3,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,1.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,1,1,2.0,2.0,1
2017,1,0,0.0,2.0,1
2017,3,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,1,2.0,2.0,1
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,1.0,4
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,3
2017,1,1,,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,5
2017,1,0,0.0,2.0,2
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,1,0,0.0,2.0,5
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,3,0,0.0,2.0,3
2017,1,0,0.0,2.0,2
2017,2,0,0.0,1.0,1
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,2
2017,1,1,2.0,1.0,1
2017,1,0,0.0,2.0,5
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,5
2017,2,0,0.0,1.0,2
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,1
2017,2,0,0.0,1.0,3
2017,1,0,0.0,1.0,3
2017,2,0,0.0,2.0,1
2017,2,1,2.0,2.0,1
2017,2,0,0.0,2.0,3
2017,1,0,0.0,1.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,1,1,2.0,,2
2017,1,1,2.0,1.0,2
2017,3,0,0.0,2.0,5
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,2
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,5
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,1,1.0,2.0,1
2017,1,1,2.0,2.0,5
2017,2,0,0.0,2.0,3
2017,2,1,1.0,1.0,1
2017,1,0,0.0,2.0,4
2017,2,0,0.0,1.0,5
2017,2,1,1.0,1.0,3
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,4
2017,1,1,1.0,2.0,1
2017,2,0,0.0,2.0,2
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,1,2.0,2.0,2
2017,1,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,1,0,0.0,1.0,1
2017,1,0,0.0,2.0,1
2017,3,0,0.0,2.0,3
2017,2,1,2.0,1.0,4
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,3,0,0.0,2.0,3
2017,3,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,4
2017,1,0,0.0,2.0,1
2017,1,0,0.0,2.0,3
2017,3,0,0.0,2.0,3
2017,2,1,1.0,2.0,3
2017,2,1,2.0,1.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,4
2017,2,1,1.0,2.0,1
2017,2,1,2.0,2.0,1
2017,1,1,1.0,2.0,3
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,5
2017,2,0,0.0,2.0,3
2017,2,1,1.0,2.0,1
2017,1,0,0.0,2.0,5
2017,1,0,0.0,2.0,5
2017,3,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,4
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,2
2017,1,1,2.0,1.0,1
2017,1,1,2.0,2.0,1
2017,2,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,0,0.0,2.0,3
2017,1,1,1.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,1.0,3
2017,2,1,1.0,2.0,5
2017,2,1,1.0,2.0,5
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,3
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
2017,1,0,0.0,2.0,2
2017,1,0,0.0,2.0,2
2017,2,0,0.0,2.0,1
2017,1,0,0.0,2.0,1
