year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2
2009,4333.49074,1,1,2,1,1,1
2009,2202.23214,1,1,2,1,5,1
2009,3240.47619,2,1,2,1,6,2
2009,3240.47619,2,1,2,1,6,2
2009,2189.8072899999997,2,1,2,1,5,4
2009,4118.97302,2,2,2,2,5,1
2009,4118.97302,2,2,2,2,5,1
2009,3028.81471,1,1,2,1,6,2
2009,1929.69384,1,1,2,1,8,2
2009,2673.9027300000002,2,1,2,1,7,2
2009,3478.06581,1,2,2,2,2,1
2009,3726.28464,1,1,2,1,5,1
2009,2358.25711,2,1,2,1,6,2
2009,3560.01791,1,1,2,1,6,2
2009,5872.54108,1,1,2,1,5,1
2009,4209.7277,1,1,2,1,4,1
2009,4209.7277,1,1,2,1,4,1
2009,5046.6346,2,1,1,4,4,1
2009,4676.75304,1,1,1,4,3,1
2009,4676.75304,1,1,1,4,3,1
2009,2151.37169,1,3,2,3,6,4
2009,2066.17233,1,1,2,1,7,1
2009,3520.28365,1,1,2,1,6,2
2009,3556.8280799999998,2,1,2,1,6,5
2009,3556.8280799999998,2,1,2,1,6,5
2009,3556.8280799999998,2,1,2,1,6,5
2009,3556.8280799999998,2,1,2,1,6,5
2009,3556.8280799999998,2,1,2,1,6,5
2009,3434.6486,2,1,2,1,6,2
2009,5206.36744,1,1,2,1,2,1
2009,5206.36744,1,1,2,1,2,1
2009,3488.0780600000003,1,1,2,1,7,2
2009,4057.69142,1,1,2,1,3,1
2009,2484.66525,2,3,2,3,5,1
2009,2484.66525,2,3,2,3,5,1
2009,2484.66525,2,3,2,3,5,1
2009,2376.4579,1,2,2,2,7,4
2009,2376.4579,1,2,2,2,7,4
2009,7110.40486,1,2,2,2,4,1
2009,2126.46647,1,1,2,1,7,2
2009,3666.0491899999997,1,1,2,1,5,2
2009,3666.0491899999997,1,1,2,1,5,2
2009,3666.0491899999997,1,1,2,1,5,2
2009,5884.3822,2,1,2,1,2,1
2009,3929.99026,2,2,2,2,7,1
2009,5158.75816,1,3,2,3,1,1
2009,5040.5076,1,2,2,2,2,1
2009,3451.0998200000004,2,1,2,1,5,1
2009,3114.04631,1,1,2,1,7,2
2009,3114.04631,1,1,2,1,7,2
2009,3114.04631,1,1,2,1,7,2
2009,3114.04631,1,1,2,1,7,2
2009,3104.23851,2,1,2,1,5,5
2009,3104.23851,2,1,2,1,5,5
2009,3104.23851,2,1,2,1,5,5
2009,3896.5287799999996,2,2,2,2,6,5
2009,3259.0905399999997,1,1,1,4,5,2
2009,3331.83982,2,1,2,1,4,1
2009,3076.81702,1,1,2,1,8,2
2009,2073.73344,2,1,2,1,2,1
2009,2101.0981,1,1,2,1,6,1
2009,2558.31441,1,1,2,1,1,1
2009,3996.70881,1,1,2,1,7,2
2009,4943.01482,2,1,2,1,2,1
2009,3235.3878,1,1,2,1,7,2
2009,2807.71966,1,2,2,2,2,1
2009,3701.9056299999997,1,1,2,1,6,2
2009,2042.4256100000002,2,1,2,1,6,1
2009,2134.41844,2,1,2,1,6,1
2009,2134.41844,2,1,2,1,6,1
2009,2289.7242300000003,2,1,2,1,6,4
2009,1951.4740600000002,2,1,2,1,7,2
2009,3320.21958,2,1,2,1,2,1
2009,3735.5735299999997,2,2,2,2,6,1
2009,3487.25728,2,1,2,1,7,4
2009,1988.4344800000001,2,1,2,1,5,4
2009,4345.68291,2,2,2,2,2,1
2009,4345.68291,2,2,2,2,2,1
2009,3843.70349,1,1,1,4,6,2
2009,3370.08623,2,1,1,4,5,4
2009,4009.53988,2,1,1,4,4,1
2009,1998.68946,2,3,2,3,6,4
2009,2320.2221600000003,1,1,2,1,5,1
2009,3461.0558100000003,2,1,2,1,8,2
2009,3683.2379200000005,1,1,2,1,3,1
2009,5093.2208,2,1,2,1,3,1
2009,4029.64851,1,1,2,1,1,1
2009,1885.1698600000002,2,1,2,1,7,3
2009,2140.4182100000003,1,1,2,1,7,4
2009,2436.0369600000004,2,1,2,1,4,1
2009,3801.6081299999996,2,2,2,2,1,1
2009,2676.54038,1,1,2,1,5,1
2009,2676.54038,1,1,2,1,5,1
2009,1979.8031399999998,2,1,2,1,6,2
2009,5120.70438,2,1,2,1,5,1
2009,3128.27376,1,1,2,1,6,4
2009,3541.01886,2,1,2,1,6,2
2009,3568.06165,1,1,2,1,7,4
2009,3004.78439,1,1,2,1,7,2
2009,3355.35597,2,1,2,1,6,2
2009,2850.75853,1,1,2,1,6,2
2009,4395.3261600000005,2,1,2,1,1,1
2009,3913.02013,2,2,2,2,6,2
2009,3056.66361,2,1,2,1,6,4
2009,4136.04625,1,1,2,1,1,1
2009,4570.2121799999995,2,2,2,2,3,1
2009,2999.06232,1,1,2,1,8,4
2009,5159.97833,1,1,1,4,4,2
2009,3634.46057,1,1,1,4,2,1
2009,3612.3495299999995,2,1,1,4,7,3
2009,4042.16975,1,1,2,1,6,1
2009,3183.2891,2,1,2,1,6,4
2009,3427.74275,1,1,2,1,7,2
2009,3427.74275,1,1,2,1,7,2
2009,3427.74275,1,1,2,1,7,2
2009,3356.0157700000004,2,1,2,1,4,2
2009,3816.3877399999997,2,1,2,1,3,1
2009,3696.3625,2,1,2,1,1,1
2009,3342.1140600000003,2,1,1,4,7,2
2009,4933.51627,1,1,1,4,3,1
2009,6634.84109,1,2,2,2,1,1
2009,4939.87755,1,1,2,1,4,1
2009,1909.05093,2,1,2,1,6,5
2009,5570.68773,1,1,2,1,2,1
2009,3172.11087,1,1,2,1,6,4
2009,3994.5482700000002,1,1,2,1,5,1
2009,2492.3651,2,1,2,1,4,1
2009,3842.7642,1,1,2,1,6,2
2009,3157.42756,2,1,2,1,6,4
2009,3157.42756,2,1,2,1,6,4
2009,3567.8027899999997,1,1,2,1,6,4
2009,2686.1773,2,1,1,4,7,2
2009,6238.319820000001,2,1,2,1,2,1
2009,3334.93143,1,1,2,1,7,2
2009,5243.4123899999995,2,1,2,1,3,1
2009,2822.16199,2,1,2,1,7,2
2009,3342.312,2,1,2,1,7,2
2009,3741.06335,1,1,2,1,7,2
2009,4014.3249299999998,1,1,2,1,5,1
2009,3872.40624,1,1,2,1,6,2
2009,4714.83646,2,1,2,1,1,1
2009,4714.83646,2,1,2,1,1,1
2009,4714.83646,2,1,2,1,1,1
2009,4714.83646,2,1,2,1,1,1
2009,4714.83646,2,1,2,1,1,1
2009,3593.5315,2,1,2,1,5,2
2009,4500.09576,2,3,2,3,5,1
2009,3220.8656899999996,2,1,2,1,7,2
2009,3220.8656899999996,2,1,2,1,7,2
2009,3220.8656899999996,2,1,2,1,7,2
2009,4383.95932,1,1,2,1,1,1
2009,3200.35997,2,1,2,1,6,1
2009,3476.9593700000005,1,1,2,1,6,2
2009,4505.29947,1,1,2,1,5,1
2009,3183.24743,2,1,2,1,7,2
2009,3018.45779,2,1,2,1,7,3
2009,2852.12896,2,1,2,1,6,5
2009,4197.40424,2,1,2,1,4,1
2009,4197.40424,2,1,2,1,4,1
2009,6436.17854,1,1,1,4,4,1
2009,20717.95494,2,1,2,1,5,5
2009,3313.69935,2,1,2,1,7,2
2009,3662.9248700000003,2,1,2,1,5,2
2009,3468.70219,1,1,2,1,7,2
2009,4950.4374,1,1,2,1,5,1
2009,5631.58052,1,1,2,1,1,1
2009,5631.58052,1,1,2,1,1,1
2009,4590.49633,2,1,2,1,2,1
2009,3317.17822,2,1,2,1,6,1
2009,3317.17822,2,1,2,1,6,1
2009,3344.87697,1,3,1,4,5,5
2009,3251.75046,2,1,2,1,5,2
2009,40768.268,2,1,2,1,5,5
2009,2172.19131,1,1,2,1,6,1
2009,1962.9058300000002,2,1,2,1,5,2
2009,2236.44043,1,1,2,1,6,2
2009,3458.79823,2,1,2,1,7,2
2009,3458.79823,2,1,2,1,7,2
2009,3307.28833,1,1,2,1,7,2
2009,3307.28833,1,1,2,1,7,2
2009,1949.3782800000001,2,1,2,1,6,4
2009,2014.88973,2,1,2,1,6,4
2009,3508.38857,1,1,1,4,3,1
2009,3508.38857,1,1,1,4,3,1
2009,6124.25432,1,2,2,2,1,1
2009,4146.37042,2,1,1,4,8,3
2009,24686.63382,2,1,2,1,4,1
2009,24351.965119999997,2,1,2,1,6,2
2009,30439.9564,2,1,2,1,6,2
2009,5852.06614,1,2,2,2,4,1
2009,4281.68305,1,1,2,1,6,1
2009,4447.16799,1,1,2,1,6,4
2009,3696.2755399999996,1,1,2,1,7,1
2009,3325.7354,2,1,2,1,7,4
2009,3383.6504600000003,1,1,2,1,6,1
2009,2997.47566,1,1,2,1,8,3
2009,3390.57276,2,2,2,2,5,5
2009,3782.41309,2,1,1,4,4,5
2009,3124.56428,2,1,2,1,7,2
2009,2855.2621,2,1,2,1,5,1
2009,4018.87737,1,1,2,1,5,1
2009,3520.41869,1,1,2,1,7,1
2009,2211.77685,1,1,2,1,7,2
2009,4696.391729999999,1,1,1,4,4,1
2009,3017.0254800000002,1,2,2,2,6,4
2009,4005.53698,1,1,1,4,1,1
2009,3301.8336600000002,1,2,2,2,7,1
2009,4209.22575,2,1,1,4,4,2
2009,3092.96682,2,1,1,4,2,1
2009,6189.785220000001,2,1,2,1,2,1
2009,4013.1939399999997,2,1,2,1,2,1
2009,3730.9111700000003,1,1,2,1,6,2
2009,4252.24421,1,1,2,1,5,4
2009,3522.3625799999995,1,1,2,1,6,2
2009,5836.27791,1,1,2,1,2,1
2009,4773.4586,1,1,2,1,2,1
2009,3582.5222299999996,1,1,2,1,6,2
2009,4275.881539999999,1,1,2,1,5,1
2009,3396.8765200000003,1,1,2,1,6,1
2009,1802.3252699999998,2,1,2,1,7,2
2009,21985.9383,1,1,2,1,8,2
2009,3293.98596,2,2,2,2,6,2
2009,25636.5837,1,1,2,1,3,1
2009,4419.929160000001,2,1,2,1,2,1
2009,2740.12377,1,1,2,1,5,4
2009,2058.34399,2,1,2,1,7,2
2009,5077.3308799999995,2,1,2,1,1,1
2009,2728.78334,2,2,2,2,6,3
2009,3549.0525700000003,1,1,1,4,6,2
2009,4604.17783,1,1,2,1,4,1
2009,27576.7838,2,1,2,1,7,2
2009,4580.87,1,1,2,1,4,1
2009,4645.56191,1,1,2,1,2,1
2009,2265.4126100000003,2,1,2,1,6,88
2009,4311.82207,1,2,2,2,1,1
2009,4311.82207,1,2,2,2,1,1
2009,3024.73065,2,2,2,2,4,1
2009,3024.73065,2,2,2,2,4,1
2009,5061.11198,1,1,1,4,2,1
2009,4550.42731,1,1,2,1,5,4
2009,5063.54186,2,1,2,1,2,1
2009,4323.73447,2,2,2,2,4,5
2009,3442.6809999999996,2,1,2,1,6,3
2009,3442.6809999999996,2,1,2,1,6,3
2009,3625.1459,1,1,2,1,6,2
2009,3524.2310700000003,2,1,2,1,7,4
2009,4136.39603,1,2,2,2,4,1
2009,3896.1241299999997,1,2,2,2,5,4
2009,4764.2589100000005,2,1,2,1,5,1
2009,3052.33568,2,1,2,1,7,4
2009,3244.20825,1,1,1,4,5,2
2009,2691.3763,2,1,2,1,8,2
2009,3338.1245,2,1,2,1,8,3
2009,4975.812379999999,2,3,1,4,1,1
2009,4293.02926,2,2,2,2,5,1
2009,3800.6139200000002,2,1,2,1,6,2
2009,3941.9460700000004,1,1,2,1,5,2
2009,3390.13998,2,1,2,1,6,2
2009,3532.8234,1,1,2,1,7,1
2009,4405.81243,2,2,2,2,5,2
2009,3412.92956,2,1,2,1,6,4
2009,3412.92956,2,1,2,1,6,4
2009,4046.80694,1,1,2,1,1,1
2009,3537.6645700000004,2,1,2,1,7,2
2009,3961.32252,2,1,2,1,1,1
2009,4783.63523,1,1,2,1,3,1
2009,2902.77396,2,1,2,1,5,1
2009,1815.74152,2,1,2,1,6,5
2009,3234.94569,2,1,2,1,6,4
2009,3244.112,2,1,2,1,7,5
2009,4251.05466,1,2,2,2,5,1
2009,2115.66524,2,1,2,1,7,2
2009,3323.61306,2,1,2,1,6,2
2009,3323.61306,2,1,2,1,6,2
2009,6062.16354,2,1,2,1,3,1
2009,1862.17587,1,1,2,1,7,4
2009,1862.17587,1,1,2,1,7,4
2009,2604.49371,1,1,2,1,7,4
2009,2604.49371,1,1,2,1,7,4
2009,2976.00146,2,1,2,1,6,2
2009,2200.3915899999997,1,1,1,4,5,2
2009,1951.72405,2,3,2,3,6,1
2009,1951.72405,2,3,2,3,6,1
2009,2173.7702600000002,1,1,2,1,6,2
2009,2075.16483,1,1,2,1,6,2
2009,3835.59698,2,2,2,2,6,4
2009,4682.42914,1,1,2,1,2,1
2009,1914.16797,2,1,2,1,7,4
2009,2635.86951,1,2,2,2,8,4
2009,1968.37972,1,1,1,4,3,1
2009,1898.2044399999997,2,3,2,3,6,1
2009,3167.85994,2,3,2,3,1,1
2009,1904.98448,2,1,2,1,7,4
2009,1922.0302,2,2,2,2,7,88
2009,1891.33111,2,1,2,1,7,5
2009,5475.34834,1,1,1,4,3,1
2009,4260.4129,1,1,1,4,1,1
2009,3320.85196,1,1,2,1,7,4
2009,1854.1405899999997,2,1,2,1,8,3
2009,3490.58715,1,1,2,1,6,2
2009,2488.3933899999997,1,2,2,2,6,2
2009,2488.3933899999997,1,2,2,2,6,2
2009,3706.2158,2,1,2,1,5,2
2009,3780.18918,1,1,2,1,3,1
2009,3964.219,2,1,1,4,4,1
2009,40232.826239999995,2,1,1,4,4,1
2009,5533.9608100000005,2,2,2,2,5,1
2009,5533.9608100000005,2,2,2,2,5,1
2009,6037.51238,1,3,2,3,5,1
2009,6037.51238,1,3,2,3,5,1
2009,6037.51238,1,3,2,3,5,1
2009,3388.59489,1,1,2,1,6,2
2009,4376.72936,1,1,2,1,6,1
2009,3399.73461,2,1,2,1,4,1
2009,4061.91795,1,1,2,1,2,1
2009,50694.664000000004,2,1,2,1,6,5
2009,5481.13759,1,1,2,1,4,1
2009,3200.92725,2,1,2,1,5,1
2009,4839.31791,1,1,2,1,1,1
2009,4839.31791,1,1,2,1,1,1
2009,4839.31791,1,1,2,1,1,1
2009,2727.1997100000003,1,1,2,1,8,2
2009,2953.54345,1,1,2,1,3,1
2009,3331.36255,2,1,2,1,5,1
2009,5589.01998,1,2,2,2,2,1
2009,2281.00528,2,1,2,1,6,2
2009,3367.9840799999997,1,1,2,1,6,1
2009,6293.92883,1,1,2,1,2,1
2009,6293.92883,1,1,2,1,2,1
2009,6293.92883,1,1,2,1,2,1
2009,2700.83938,1,1,2,1,6,2
2009,57915.0307,2,1,2,1,4,1
2009,3490.3259399999997,1,2,2,2,6,1
2009,3490.3259399999997,1,2,2,2,6,1
2009,3490.3259399999997,1,2,2,2,6,1
2009,3490.3259399999997,1,2,2,2,6,1
2009,3490.3259399999997,1,2,2,2,6,1
2009,2931.5840000000003,1,1,1,4,6,5
2009,4219.813770000001,2,1,2,1,3,1
2009,3537.68538,1,1,1,4,1,1
2009,2984.6851699999997,2,1,2,1,7,2
2009,2359.59149,1,1,2,1,6,4
2009,2359.59149,1,1,2,1,6,4
2009,2259.13391,1,2,2,2,6,1
2009,2259.13391,1,2,2,2,6,1
2009,3793.88835,2,3,2,3,6,1
2009,4015.61461,1,1,2,1,2,1
2009,4015.61461,1,1,2,1,2,1
2009,3115.93377,1,1,2,1,7,2
2009,4100.7285,1,1,2,1,5,1
2009,3597.51726,1,2,1,4,1,1
2009,3512.29279,2,1,2,1,5,2
2009,3105.53433,1,1,2,1,8,2
2009,2452.02474,1,2,1,4,7,2
2009,4939.80484,2,1,2,1,3,1
2009,4022.18349,2,1,2,1,7,5
2009,4142.05742,2,1,2,1,6,2
2009,3387.91312,2,1,2,1,6,2
2009,37135.5066,2,1,1,4,6,2
2009,5312.50738,2,1,2,1,3,1
2009,5312.50738,2,1,2,1,3,1
2009,3627.7561100000003,2,1,2,1,6,4
2009,3536.7397100000003,2,1,2,1,6,2
2009,3957.3587799999996,1,1,2,1,1,1
2009,3714.87668,2,1,2,1,3,2
2009,4841.6576,2,2,2,2,4,1
2009,4359.34801,2,2,2,2,1,1
2009,4212.6226,1,1,2,1,6,2
2009,2723.98921,1,1,2,1,8,2
2009,3303.73343,2,1,2,1,4,1
2009,3303.73343,2,1,2,1,4,1
2009,3429.8801200000003,2,2,2,2,6,4
2009,3877.7715,1,1,2,1,2,1
2009,2758.15789,2,1,2,1,7,4
2009,4188.911160000001,1,1,2,1,5,2
2009,2923.53686,2,1,2,1,6,4
2009,3311.80868,2,1,2,1,5,4
2009,3311.80868,2,1,2,1,5,4
2009,3691.6305700000003,1,1,2,1,5,2
2009,2477.31606,2,2,2,2,6,2
2009,4810.42136,1,1,2,1,5,1
2009,4810.42136,1,1,2,1,5,1
2009,2313.40413,1,1,2,1,1,1
2009,3163.2946,2,1,1,4,7,1
2009,2213.55482,2,1,2,1,5,1
2009,2159.91365,1,1,2,1,6,2
2009,2056.51341,2,1,1,4,8,3
2009,2056.51341,2,1,1,4,8,3
2009,2056.51341,2,1,1,4,8,3
2009,4267.0659399999995,1,1,2,1,7,2
2009,3202.75433,1,1,2,1,5,2
2009,3574.0058700000004,2,1,2,1,7,2
2009,3759.0339700000004,1,1,2,1,6,1
2009,2834.5756300000003,2,1,2,1,8,2
2009,4100.09016,1,2,2,2,1,1
2009,3022.48955,1,1,2,1,6,2
2009,6499.7916399999995,1,2,2,2,4,1
2009,3707.6665700000003,1,1,1,4,5,1
2009,3618.3879,2,1,2,1,5,2
2009,3013.78982,2,1,2,1,6,3
2009,3363.62354,2,1,2,1,5,2
2009,3796.2373,1,3,2,3,5,2
2009,3101.8805899999998,1,1,2,1,7,4
2009,32038.0639,2,1,2,1,7,2
2009,2424.2611699999998,1,2,2,2,6,1
2009,3267.7053100000003,1,1,2,1,6,4
2009,3552.91926,2,1,2,1,7,4
2009,2442.8569,2,3,2,3,1,1
2009,3512.19795,2,3,2,3,6,3
2009,3664.66198,1,1,2,1,7,5
2009,4466.693920000001,1,1,2,1,6,4
2009,2885.2152300000002,2,2,2,2,6,4
2009,1680.21409,2,1,2,1,4,5
2009,3614.8143,2,1,2,1,6,3
2009,5208.22986,1,1,2,1,1,1
2009,5208.22986,1,1,2,1,1,1
2009,4815.82039,2,1,2,1,3,1
2009,3201.64161,1,1,1,4,6,2
2009,4113.04853,2,2,2,2,5,1
2009,3050.0493699999997,1,1,2,1,2,1
2009,3846.6870299999996,2,1,1,4,1,1
2009,2432.12333,2,1,1,4,6,4
2009,3127.9174399999997,2,1,1,4,3,1
2009,3186.87577,2,1,1,4,5,4
2009,3663.66029,2,1,1,4,5,4
2009,6631.72239,2,2,2,2,3,1
2009,3127.6535,2,1,2,1,6,1
2009,2008.8304,2,1,2,1,6,4
2009,5040.16456,2,1,1,4,4,1
2009,1932.27388,2,1,2,1,6,2
2009,11593.64328,2,1,2,1,6,2
2009,3542.3445,2,1,2,1,7,4
2009,3653.21561,2,1,2,1,6,1
2009,3277.1962,1,2,2,2,3,1
2009,4596.34303,1,2,2,2,7,3
2009,3791.95616,2,1,2,1,5,2
2009,3220.44947,2,1,2,1,5,4
2009,3046.54628,1,1,2,1,7,2
2009,4400.64193,1,1,2,1,2,1
2009,4400.64193,1,1,2,1,2,1
2009,4400.64193,1,1,2,1,2,1
2009,4645.584870000001,2,1,2,1,6,1
2009,3512.9712600000003,1,1,2,1,8,5
2009,2529.5603100000003,1,1,2,1,6,2
2009,2796.8337300000003,1,1,2,1,1,1
2009,3042.34268,1,1,2,1,7,4
2009,3042.34268,1,1,2,1,7,4
2009,2894.70236,2,1,1,4,7,5
2009,4137.8911,1,1,2,1,1,1
2009,3527.75774,2,1,2,1,5,2
2009,3940.85496,1,1,2,1,4,1
2009,3249.52582,1,1,2,1,6,2
2009,3926.8086299999995,2,2,2,2,6,4
2009,4263.1125600000005,1,1,1,4,5,2
2009,4388.35388,1,1,2,1,1,1
2009,5237.89677,2,1,2,1,2,1
2009,3706.41128,1,1,2,1,1,1
2009,3328.10822,1,1,2,1,3,1
2009,3328.10822,1,1,2,1,3,1
2009,3328.10822,1,1,2,1,3,1
2009,3743.1662899999997,1,1,1,4,7,4
2009,3829.7018700000003,2,2,2,2,6,2
2009,3694.22206,1,1,2,1,5,1
2009,2988.2265,2,1,2,1,6,2
2009,4027.1247799999996,1,1,2,1,2,1
2009,3555.9399399999998,1,3,2,3,5,4
2009,2737.5729,2,1,2,1,7,4
2009,3116.21107,1,1,2,1,6,2
2009,3201.64161,1,1,1,4,6,2
2009,4853.02926,1,2,2,2,6,4
2009,5094.47671,1,2,2,2,5,2
2009,3208.56474,2,1,2,1,8,4
2009,2912.5810699999997,2,1,2,1,7,3
2009,5320.99503,2,2,2,2,2,1
2009,5320.99503,2,2,2,2,2,1
2009,3294.59247,2,1,2,1,6,2
2009,3294.59247,2,1,2,1,6,2
2009,5341.79612,1,1,2,1,3,1
2009,2177.18189,2,1,2,1,6,2
2009,2624.75335,1,2,2,2,6,1
2009,4383.26688,1,1,2,1,1,1
2009,2388.44139,1,1,1,4,2,1
2009,3255.23785,1,2,2,2,6,4
2009,4915.68704,1,1,2,1,2,1
2009,4072.63175,1,1,2,1,5,4
2009,2334.6575,1,1,1,4,6,2
2009,3157.19657,1,1,2,1,7,1
2009,3157.19657,1,1,2,1,7,1
2009,4288.70683,1,1,2,1,4,1
2009,2779.13182,2,1,2,1,6,2
2009,3647.9496,1,1,2,1,1,1
2009,3604.5851399999997,1,2,2,2,6,1
2009,3604.5851399999997,1,2,2,2,6,1
2009,3831.60868,1,1,2,1,6,5
2009,3769.7661700000003,2,1,2,1,1,1
2009,3032.36047,1,3,2,3,6,4
2009,3165.2031899999997,2,3,2,3,2,1
2009,2003.2707,2,1,2,1,7,4
2009,1844.4783300000001,1,3,2,3,8,4
2009,3738.4246700000003,2,1,1,4,4,1
2009,2049.4877,1,1,2,1,7,2
2009,2049.4877,1,1,2,1,7,2
2009,3901.26296,2,1,1,4,3,2
2009,5668.8214100000005,1,1,2,1,4,1
2009,6083.03348,2,2,2,2,5,5
2009,4331.04636,1,1,1,4,2,1
2009,3286.74894,1,1,2,1,6,2
2009,3717.0576200000005,1,1,2,1,3,1
2009,3301.01953,2,1,2,1,5,1
2009,3301.01953,2,1,2,1,5,1
2009,4261.7784,2,1,2,1,3,1
2009,3604.5851399999997,1,2,2,2,6,1
2009,4233.060460000001,2,1,2,1,5,1
2009,4233.060460000001,2,1,2,1,5,1
2009,4233.060460000001,2,1,2,1,5,1
2009,3732.1731700000005,2,1,2,1,6,4
2009,36769.1283,1,1,2,1,5,2
2009,3959.57731,1,1,2,1,5,1
2009,4657.95055,2,1,2,1,4,4
2009,39453.3294,2,3,1,4,1,1
2009,4168.10045,1,3,1,4,2,1
2009,30531.3861,2,1,2,1,7,5
2009,3773.1992600000003,2,1,2,1,7,4
2009,3119.03474,2,1,1,4,6,1
2009,2185.71384,2,1,1,4,6,2
2009,2185.71384,2,1,1,4,6,2
2009,2410.2321,1,1,1,4,5,1
2009,3297.9284199999997,1,1,2,1,6,4
2009,6011.07954,1,2,2,2,3,1
2009,3379.43659,1,1,2,1,3,1
2009,2664.28625,2,1,1,4,1,1
2009,3567.9996200000005,1,3,2,3,6,2
2009,3310.3974399999997,1,1,2,1,6,1
2009,4319.97916,2,2,1,4,4,2
2009,4879.76742,2,2,1,4,3,1
2009,4624.84367,1,3,1,4,4,1
2009,4624.84367,1,3,1,4,4,1
2009,3290.82092,2,3,2,3,6,1
2009,3562.5128700000005,2,1,1,4,6,2
2009,3457.13785,2,2,2,2,6,1
2009,4856.19323,1,3,1,4,5,1
2009,2868.76894,2,1,2,1,7,3
2009,4198.96983,1,1,1,4,2,1
2009,5361.98071,1,1,2,1,4,1
2009,3944.18558,1,3,2,3,5,2
2009,5086.55234,1,2,2,2,4,1
2009,3201.3472100000004,1,2,2,2,2,1
2009,3710.6532,1,1,2,1,6,5
2009,4199.55389,1,2,2,2,1,1
2009,33169.1323,1,1,2,1,7,4
2009,2803.53385,1,1,2,1,4,1
2009,3549.0025600000004,2,1,2,1,7,4
2009,1836.81555,1,3,2,3,5,1
2009,8449.16848,1,2,2,2,3,1
2009,3561.19899,1,1,2,1,6,2
2009,4108.3399,1,1,1,4,1,1
2009,3648.0817,1,1,1,4,1,1
2009,3847.99651,2,1,1,4,1,1
2009,3847.99651,2,1,1,4,1,1
2009,3847.99651,2,1,1,4,1,1
2009,2381.51561,1,1,2,1,5,1
2009,2381.51561,1,1,2,1,5,1
2009,3927.38874,2,1,2,1,1,1
2009,4784.58679,1,3,2,3,5,1
2009,5571.83856,2,1,2,1,2,1
2009,5571.83856,2,1,2,1,2,1
2009,2429.81218,1,1,2,1,2,1
2009,4002.3860299999997,1,1,2,1,7,4
2009,2125.15719,2,1,2,1,7,5
2009,2831.94314,2,1,1,4,5,1
2009,3310.1318699999997,1,1,2,1,7,2
2009,2617.09686,1,2,1,4,6,5
2009,4859.75843,2,2,1,4,5,1
2009,3345.02721,2,1,2,1,6,5
2009,4912.10742,1,1,2,1,6,1
2009,4912.10742,1,1,2,1,6,1
2009,4912.10742,1,1,2,1,6,1
2009,4912.10742,1,1,2,1,6,1
2009,4912.10742,1,1,2,1,6,1
2009,3037.54308,2,1,1,4,5,5
2009,3301.57448,2,1,2,1,5,4
2009,2825.43853,1,1,2,1,4,2
2009,3782.79316,2,1,2,1,5,2
2009,6240.3667,1,1,1,4,3,1
2009,3915.1099799999997,1,3,2,3,4,1
2009,1995.39844,2,1,1,4,6,4
2009,5370.8423299999995,1,1,2,1,5,1
2009,23009.2789,1,1,2,1,5,2
2009,3934.5996600000003,2,1,2,1,4,1
2009,4118.96165,2,1,2,1,1,1
2009,39198.3313,1,1,2,1,5,2
2009,4555.73049,1,1,2,1,6,2
2009,4080.6046200000005,1,1,2,1,5,1
2009,4560.92693,1,2,2,2,6,4
2009,4777.19319,1,2,2,2,6,2
2009,4002.24591,2,2,2,2,5,2
2009,4002.24591,2,2,2,2,5,2
2009,4002.24591,2,2,2,2,5,2
2009,4002.24591,2,2,2,2,5,2
2009,4645.6163,2,1,2,1,4,1
2009,3549.8585700000003,1,1,2,1,6,2
2009,3549.8585700000003,1,1,2,1,6,2
2009,3346.9041,2,2,2,2,5,1
2009,3346.9041,2,2,2,2,5,1
2009,3859.5452600000003,2,1,2,1,4,1
2009,3859.5452600000003,2,1,2,1,4,1
2009,3238.99525,1,1,2,1,6,2
2009,3249.2672399999997,1,1,2,1,7,4
2009,3249.2672399999997,1,1,2,1,7,4
2009,4917.26131,1,1,2,1,4,1
2009,4917.26131,1,1,2,1,4,1
2009,4917.26131,1,1,2,1,4,1
2009,3103.7407,2,1,2,1,6,4
2009,2009.04465,1,1,2,1,5,2
2009,2958.52275,1,1,2,1,6,1
2009,33560.8356,2,1,2,1,6,2
2009,1974.4597899999999,2,1,2,1,5,2
2009,3957.7204,1,2,2,2,8,4
2010,2649.63868,1,1,2,1,5,1
2010,4139.15102,1,1,1,4,4,1
2010,3433.49326,1,1,2,1,7,4
2010,3677.9279100000003,2,1,2,1,6,2
2010,2953.4779,1,2,2,2,2,1
2010,2908.5234,2,2,2,2,5,2
2010,3447.9871399999997,2,1,2,1,6,4
2010,3447.9871399999997,2,1,2,1,6,4
2010,3447.9871399999997,2,1,2,1,6,4
2010,3447.9871399999997,2,1,2,1,6,4
2010,3575.8360799999996,2,2,2,2,1,1
2010,2357.0567,1,3,2,3,6,2
2010,2810.35843,1,1,2,1,4,2
2010,3803.37736,2,1,2,1,5,1
2010,1942.62305,1,1,2,1,7,4
2010,3645.6429700000003,1,1,1,4,6,2
2010,5210.77955,1,1,2,1,2,1
2010,3185.2925600000003,2,1,2,1,6,1
2010,3932.0962799999998,2,1,2,1,3,1
2010,3411.54696,1,3,2,3,5,4
2010,4158.35206,1,2,2,2,6,2
2010,3111.56184,2,1,1,4,5,5
2010,3679.10864,1,1,2,1,7,2
2010,2880.9479699999997,1,1,2,1,4,2
